Date,Open,High,Low,Close,Adj Close,Volume
2020-12-30,76.430000,78.919998,76.430000,78.040001,78.040001,622600
2020-12-31,78.190002,78.550003,76.550003,77.629997,77.629997,657200
2021-01-04,76.900002,77.220001,73.139999,73.930000,73.930000,1902000
2021-01-05,73.849998,76.010002,72.000000,74.769997,74.769997,1491800
2021-01-06,74.410004,79.129997,73.790001,77.480003,77.480003,1447900
2021-01-07,78.279999,81.739998,77.900002,79.580002,79.580002,1275000
2021-01-08,79.660004,81.440002,79.110001,81.419998,81.419998,934800
2021-01-11,80.139999,83.559998,79.180000,82.739998,82.739998,1637100
2021-01-12,83.010002,84.330002,82.510002,83.750000,83.750000,1119500
2021-01-13,83.510002,83.934998,82.110001,82.720001,82.720001,1386900
2021-01-14,83.449997,84.205002,81.139999,82.190002,82.190002,1144700
2021-01-15,82.029999,82.400002,79.389999,81.089996,81.089996,1200000
2021-01-19,81.260002,81.629997,79.480003,80.110001,80.110001,924900
2021-01-20,80.430000,81.190002,78.980003,79.660004,79.660004,1122000
2021-01-21,80.040001,81.529999,78.339996,80.940002,80.940002,1280700
2021-01-22,79.949997,81.279999,78.970001,79.330002,79.330002,1068300
2021-01-25,77.300003,79.730003,75.449997,77.300003,77.300003,2188600
2021-01-26,78.239998,78.239998,73.290001,74.050003,74.050003,2259700
2021-01-27,72.900002,75.739998,71.250000,73.540001,73.540001,2310400
2021-01-28,75.129997,76.949997,74.595001,75.589996,75.589996,1582600
2021-01-29,74.940002,75.790001,71.760002,72.000000,72.000000,1478100
2021-02-01,72.699997,74.150002,71.680000,73.500000,73.500000,1164100
2021-02-02,74.720001,75.690002,73.339996,73.480003,73.480003,1557400
2021-02-03,73.739998,74.769997,72.849998,73.379997,73.379997,1319900
2021-02-04,74.510002,75.110001,73.610001,74.070000,74.070000,2954500
2021-02-05,74.860001,81.239998,74.120003,77.790001,77.790001,3164100
2021-02-08,77.779999,80.070000,77.779999,78.720001,78.720001,1031300
2021-02-09,78.949997,80.180000,78.639999,79.730003,79.730003,938800
2021-02-10,79.400002,80.120003,77.449997,78.099998,78.099998,816400
2021-02-11,78.540001,79.050003,76.300003,76.529999,76.529999,1151700
2021-02-12,76.629997,77.370003,75.510002,77.099998,77.099998,810200
2021-02-16,77.660004,78.449997,76.320000,76.559998,76.559998,1282100
2021-02-17,75.580002,79.570000,74.489998,78.720001,78.720001,1148100
2021-02-18,77.910004,81.349998,77.169998,79.769997,79.769997,1577100
2021-02-19,77.910004,81.000000,76.459999,78.500000,78.500000,2745400
2021-02-22,78.379997,83.500000,77.320000,81.550003,81.550003,1747200
2021-02-23,81.739998,84.709999,79.330002,83.980003,83.980003,2047400
2021-02-24,84.519997,89.870003,84.519997,88.680000,88.680000,2396100
2021-02-25,89.080002,90.339996,86.110001,88.639999,88.639999,2538100
2021-02-26,88.940002,89.000000,84.199997,86.089996,86.089996,1300100
2021-03-01,87.919998,89.980003,84.400002,84.660004,84.660004,1552700
2021-03-02,84.720001,85.139999,82.839996,83.570000,83.570000,944800
2021-03-03,83.980003,87.010002,83.209999,85.989998,85.989998,1543000
2021-03-04,84.660004,85.400002,79.669998,80.529999,80.529999,1757100
2021-03-05,81.360001,83.669998,76.910004,83.440002,83.440002,2018300
2021-03-08,84.120003,88.160004,83.629997,85.730003,85.730003,2278500
2021-03-09,86.599998,87.519997,81.809998,81.849998,81.849998,1742900
2021-03-10,81.699997,83.190002,80.480003,81.769997,81.769997,1135600
2021-03-11,81.730003,83.080002,80.629997,80.849998,80.849998,806400
2021-03-12,81.379997,82.660004,79.750000,80.040001,80.040001,1260100
